label,align,target_attract,delta_i_norm,delta_t_norm,consistency_to_mean
4.000000000000000000e+00,3.581178188323974609e-02,1.063437610864639282e-01,1.002930760383605957e+00,2.444131374359130859e-01,7.993800044059753418e-01
4.000000000000000000e+00,8.283952623605728149e-02,1.392230689525604248e-01,8.030298352241516113e-01,1.858046501874923706e-01,8.116394877433776855e-01
4.000000000000000000e+00,7.634349912405014038e-02,1.238157451152801514e-01,8.008482456207275391e-01,2.216036319732666016e-01,8.221133947372436523e-01
4.000000000000000000e+00,4.283661022782325745e-02,1.626338660717010498e-01,9.192342162132263184e-01,1.937093287706375122e-01,7.696064710617065430e-01
4.000000000000000000e+00,4.559617117047309875e-02,1.305465400218963623e-01,8.553782105445861816e-01,1.995390802621841431e-01,7.742137312889099121e-01
4.000000000000000000e+00,9.387375414371490479e-02,1.343155652284622192e-01,9.016522169113159180e-01,2.349959760904312134e-01,7.955871224403381348e-01
4.000000000000000000e+00,9.525768458843231201e-03,1.196212470531463623e-01,9.167090654373168945e-01,2.268627136945724487e-01,7.790011167526245117e-01
4.000000000000000000e+00,1.585105955600738525e-01,1.132783144712448120e-01,6.528943777084350586e-01,2.335311621427536011e-01,7.049819231033325195e-01
4.000000000000000000e+00,4.196197539567947388e-02,1.201915144920349121e-01,1.023368835449218750e+00,2.350924909114837646e-01,7.987105846405029297e-01
4.000000000000000000e+00,1.098966449499130249e-01,9.606495499610900879e-02,5.258128046989440918e-01,1.558041572570800781e-01,7.595390081405639648e-01
4.000000000000000000e+00,1.132933273911476135e-01,1.079693138599395752e-01,7.069439888000488281e-01,2.249616235494613647e-01,8.055942058563232422e-01
4.000000000000000000e+00,1.458992809057235718e-01,1.124877631664276123e-01,6.028714776039123535e-01,2.060982137918472290e-01,7.735099196434020996e-01
4.000000000000000000e+00,1.174554601311683655e-01,1.208151876926422119e-01,5.919137001037597656e-01,1.957985311746597290e-01,8.113266825675964355e-01
4.000000000000000000e+00,7.833515107631683350e-02,8.558695018291473389e-02,6.135664582252502441e-01,2.074373960494995117e-01,7.954449653625488281e-01
4.000000000000000000e+00,4.166835919022560120e-02,1.288461089134216309e-01,8.696937561035156250e-01,2.056408971548080444e-01,7.999133467674255371e-01
4.000000000000000000e+00,8.749407529830932617e-02,1.258773505687713623e-01,8.952228426933288574e-01,2.330134361982345581e-01,7.800101637840270996e-01
